CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment,RFM_Level_3,RFM_Level_5
14798,53,3,46.72,2,1,1,4,211,Low,ImmediatelyAddress
14799,51,1,5.8,3,1,1,5,311,Low,Concerning
14800,48,65,660.04,3,4,4,11,344,Top,Whale
14801,61,13,41.65,2,3,1,6,231,Middle,Concerning
14803,162,14,221.25000000000003,1,3,3,7,133,Middle,Middle
14804,9,2,73.1,4,1,2,7,412,Middle,Middle
14805,15,13,169.6,4,3,3,10,433,Top,Safe
14806,75,4,70.14,2,1,2,5,212,Low,Concerning
14808,40,30,336.47999999999996,3,4,3,10,343,Top,Safe
14810,41,53,446.63000000000005,3,4,4,11,344,Top,Whale
14813,370,6,18.650000000000002,1,2,1,4,121,Low,ImmediatelyAddress
14815,37,6,86.52,3,2,2,7,322,Middle,Middle
14817,200,14,237.04,1,3,3,7,133,Middle,Middle
14818,74,13,224.52999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
14819,64,3,83.85,2,1,2,5,212,Low,Concerning
14820,21,4,60.45,3,1,2,6,312,Middle,Concerning
14823,180,16,78.43,1,3,2,6,132,Middle,Concerning
14824,10,4,122.46000000000001,4,1,2,7,412,Middle,Middle
14825,23,15,338.15000000000003,3,3,4,10,334,Top,Safe
14828,197,2,275.40000000000003,1,1,3,5,113,Low,Concerning
14829,29,7,125.36,3,2,2,7,322,Middle,Middle
14830,53,8,18.369999999999997,2,2,1,5,221,Low,Concerning
14834,18,14,300.09999999999997,4,3,3,10,433,Top,Safe
14837,90,22,353.90000000000003,2,4,4,10,244,Top,Safe
14841,53,29,640.61,2,4,4,10,244,Top,Safe
14842,44,27,474.08,3,4,4,11,344,Top,Whale
14844,64,24,987.9700000000003,2,4,4,10,244,Top,Safe
14847,149,4,79.69999999999999,2,1,2,5,212,Low,Concerning
14849,22,60,1245.8700000000001,3,4,4,11,344,Top,Whale
14850,312,3,45.1,1,1,1,3,111,Low,ImmediatelyAddress
14851,23,5,57.239999999999995,3,2,1,6,321,Middle,Concerning
14852,58,37,693.49,2,4,4,10,244,Top,Safe
14853,24,2,191.7,3,1,3,7,313,Middle,Middle
14854,78,25,430.49999999999994,2,4,4,10,244,Top,Safe
14855,119,5,113.6,2,2,2,6,222,Middle,Concerning
14856,36,10,244.76999999999998,3,3,3,9,333,Top,Safe
14857,60,12,234.35,2,3,3,8,233,Middle,ImmediatelyAddress
14859,13,10,217.22000000000003,4,3,3,10,433,Top,Safe
14860,19,1,40.56,4,1,1,6,411,Middle,Concerning
14862,26,8,151.9,3,2,3,8,323,Middle,ImmediatelyAddress
14863,29,4,86.88,3,1,2,6,312,Middle,Concerning
14866,39,20,4157.66,3,3,4,10,334,Top,Safe
14867,186,9,202.98,1,2,3,6,123,Middle,Concerning
14868,3,38,793.0600000000002,4,4,4,12,444,Top,Whale
14869,9,9,70.22,4,2,2,8,422,Middle,ImmediatelyAddress
14870,262,5,87.6,1,2,2,5,122,Low,Concerning
14871,3,18,104.27,4,3,2,9,432,Top,Safe
14873,210,5,114.5,1,2,2,5,122,Low,Concerning
14875,108,7,126.75,2,2,2,6,222,Middle,Concerning
14878,36,22,369.51,3,4,4,11,344,Top,Whale
14880,77,10,146.13,2,3,3,8,233,Middle,ImmediatelyAddress
14881,20,4,67.92,3,1,2,6,312,Middle,Concerning
14882,27,3,207.9,3,1,3,7,313,Middle,Middle
14883,40,7,101.82999999999998,3,2,2,7,322,Middle,Middle
14885,132,5,325.2,2,2,3,7,223,Middle,Middle
14886,253,4,68.1,1,1,2,4,112,Low,ImmediatelyAddress
14888,207,4,67.8,1,1,2,4,112,Low,ImmediatelyAddress
14889,336,3,42.3,1,1,1,3,111,Low,ImmediatelyAddress
14890,254,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
14891,148,6,83.34,2,2,2,6,222,Middle,Concerning
14893,12,8,110.64,4,2,2,8,422,Middle,ImmediatelyAddress
14894,85,4,152.76,2,1,3,6,213,Middle,Concerning
14895,8,107,2194.1,4,4,4,12,444,Top,Whale
14896,205,7,80.6,1,2,2,5,122,Low,Concerning
14897,8,10,214.64,4,3,3,10,433,Top,Safe
14898,23,24,377.9499999999999,3,4,4,11,344,Top,Whale
14901,11,17,215.48000000000002,4,3,3,10,433,Top,Safe
14902,26,6,117.9,3,2,2,7,322,Middle,Middle
14903,21,64,465.2399999999998,3,4,4,11,344,Top,Whale
14904,2,13,147.94,4,3,3,10,433,Top,Safe
14905,158,5,214.0,1,2,3,6,123,Middle,Concerning
14907,3,29,612.3000000000002,4,4,4,12,444,Top,Whale
14908,74,1,45.0,2,1,1,4,211,Low,ImmediatelyAddress
14910,3,9,143.53,4,2,3,9,423,Top,Safe
14913,36,14,228.98000000000002,3,3,3,9,333,Top,Safe
14915,91,6,177.98000000000002,2,2,3,7,223,Middle,Middle
14916,71,13,229.03000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
14918,116,14,478.90999999999997,2,3,4,9,234,Top,Safe
14920,213,14,237.29,1,3,3,7,133,Middle,Middle
14921,30,15,221.95,3,3,3,9,333,Top,Safe
14923,51,9,167.94000000000003,3,2,3,8,323,Middle,ImmediatelyAddress
14924,246,1,15.8,1,1,1,3,111,Low,ImmediatelyAddress
14929,32,4,74.6,3,1,2,6,312,Middle,Concerning
14944,30,30,916.6900000000003,3,4,4,11,344,Top,Whale
14947,131,1,30.0,2,1,1,4,211,Low,ImmediatelyAddress
14948,23,18,260.46999999999997,3,3,3,9,333,Top,Safe
14950,19,4,64.0,4,1,2,7,412,Middle,Middle
14951,79,1,15.600000000000001,2,1,1,4,211,Low,ImmediatelyAddress
14952,60,25,1138.3200000000002,2,4,4,10,244,Top,Safe
14953,25,10,45.709999999999994,3,3,1,7,331,Middle,Middle
14954,12,19,101.57000000000002,4,3,2,9,432,Top,Safe
14957,253,1,3.9,1,1,1,3,111,Low,ImmediatelyAddress
14958,147,6,40.7,2,2,1,5,221,Low,Concerning
14959,64,10,131.94,2,3,2,7,232,Middle,Middle
14960,8,7,40.01,4,2,1,7,421,Middle,Middle
14961,11,59,1467.8700000000006,4,4,4,12,444,Top,Whale
14962,271,1,70.2,1,1,2,4,112,Low,ImmediatelyAddress
14963,10,36,248.27000000000004,4,4,3,11,443,Top,Whale
14964,247,4,29.55,1,1,1,3,111,Low,ImmediatelyAddress
14965,96,18,211.85999999999999,2,3,3,8,233,Middle,ImmediatelyAddress
14966,15,8,59.83,4,2,2,8,422,Middle,ImmediatelyAddress
14967,50,2,109.80000000000001,3,1,2,6,312,Middle,Concerning
14968,30,4,13.850000000000001,3,1,1,5,311,Low,Concerning
14970,68,4,182.3,2,1,3,6,213,Middle,Concerning
14971,35,30,215.33999999999997,3,4,3,10,343,Top,Safe
14972,128,2,14.01,2,1,1,4,211,Low,ImmediatelyAddress
14973,107,4,97.32,2,1,2,5,212,Low,Concerning
14974,37,4,19.529999999999998,3,1,1,5,311,Low,Concerning
14975,57,2,85.32,2,1,2,5,212,Low,Concerning
14976,57,16,205.76999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
14978,72,46,371.51000000000005,2,4,4,10,244,Top,Safe
14981,246,4,50.46,1,1,1,3,111,Low,ImmediatelyAddress
14984,19,15,80.68,4,3,2,9,432,Top,Safe
14985,198,18,46.660000000000004,1,3,1,5,131,Low,Concerning
14987,16,1,81.6,4,1,2,7,412,Middle,Middle
14988,212,11,103.08000000000001,1,3,2,6,132,Middle,Concerning
14995,39,8,28.13,3,2,1,6,321,Middle,Concerning
14997,46,6,134.16,3,2,2,7,322,Middle,Middle
14998,170,12,111.47000000000001,1,3,2,6,132,Middle,Concerning
15000,48,12,77.32000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
15002,116,24,318.11999999999995,2,4,3,9,243,Top,Safe
15004,147,23,147.54000000000002,2,4,3,9,243,Top,Safe
15005,16,244,1410.49,4,4,4,12,444,Top,Whale
15006,51,28,108.99000000000002,3,4,2,9,342,Top,Safe
15007,159,1,4.16,1,1,1,3,111,Low,ImmediatelyAddress
15009,12,29,207.10999999999996,4,4,3,11,443,Top,Whale
15010,36,8,111.05000000000001,3,2,2,7,322,Middle,Middle
15012,54,25,76.7,2,4,2,8,242,Middle,ImmediatelyAddress
15014,43,6,94.17999999999999,3,2,2,7,322,Middle,Middle
15016,173,5,54.760000000000005,1,2,1,4,121,Low,ImmediatelyAddress
15017,34,1,4.2,3,1,1,5,311,Low,Concerning
15018,39,7,101.13999999999999,3,2,2,7,322,Middle,Middle
15019,267,15,52.3,1,3,1,5,131,Low,Concerning
15021,9,111,522.8099999999998,4,4,4,12,444,Top,Whale
15022,12,22,133.95000000000002,4,4,2,10,442,Top,Safe
15023,3,122,1396.9600000000003,4,4,4,12,444,Top,Whale
15024,10,35,379.18,4,4,4,12,444,Top,Whale
15025,33,16,75.4,3,3,2,8,332,Middle,ImmediatelyAddress
15026,80,8,81.54,2,2,2,6,222,Middle,Concerning
15027,31,9,343.49999999999994,3,2,4,9,324,Top,Safe
15028,8,8,76.27,4,2,2,8,422,Middle,ImmediatelyAddress
15030,72,1,95.4,2,1,2,5,212,Low,Concerning
15031,4,19,95.89000000000003,4,3,2,9,432,Top,Safe
15032,256,8,1202.2,1,2,4,7,124,Middle,Middle
15033,5,102,557.1899999999997,4,4,4,12,444,Top,Whale
15034,16,72,945.7099999999997,4,4,4,12,444,Top,Whale
15035,90,2,37.050000000000004,2,1,1,4,211,Low,ImmediatelyAddress
15036,72,25,121.84999999999998,2,4,2,8,242,Middle,ImmediatelyAddress
15038,69,30,142.81,2,4,3,9,243,Top,Safe
15039,10,314,3663.420000000001,4,4,4,12,444,Top,Whale
15041,170,10,31.139999999999997,1,3,1,5,131,Low,Concerning
15043,31,1,179.0,3,1,3,7,313,Middle,Middle
15044,19,94,1578.4600000000003,4,4,4,12,444,Top,Whale
15045,152,3,98.88,1,1,2,4,112,Low,ImmediatelyAddress
15046,9,45,983.7199999999998,4,4,4,12,444,Top,Whale
15047,270,6,100.4,1,2,2,5,122,Low,Concerning
15048,65,16,75.51,2,3,2,7,232,Middle,Middle
15050,25,15,371.95000000000005,3,3,4,10,334,Top,Safe
15051,23,39,394.3400000000001,3,4,4,11,344,Top,Whale
15052,319,5,22.4,1,2,1,4,121,Low,ImmediatelyAddress
15053,5,16,143.05,4,3,3,10,433,Top,Safe
15054,12,26,71.00000000000001,4,4,2,10,442,Top,Safe
15057,316,4,211.5,1,1,3,5,113,Low,Concerning
15058,25,35,286.44,3,4,3,10,343,Top,Safe
15059,41,53,319.61999999999983,3,4,3,10,343,Top,Safe
15060,8,23,87.16,4,4,2,10,442,Top,Safe
15061,4,66,7357.980000000001,4,4,4,12,444,Top,Whale
15062,71,18,340.41999999999996,2,3,4,9,234,Top,Safe
15063,213,2,45.4,1,1,1,3,111,Low,ImmediatelyAddress
15065,38,17,529.0500000000001,3,3,4,10,334,Top,Safe
15066,53,12,252.79999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
15067,78,16,357.74000000000007,2,3,4,9,234,Top,Safe
15068,46,21,116.54,3,3,2,8,332,Middle,ImmediatelyAddress
15069,179,7,109.80000000000001,1,2,2,5,122,Low,Concerning
15071,94,5,205.0,2,2,3,7,223,Middle,Middle
15073,10,11,201.55,4,3,3,10,433,Top,Safe
15074,105,7,144.92000000000002,2,2,3,7,223,Middle,Middle
15075,78,6,261.86,2,2,3,7,223,Middle,Middle
15076,173,4,63.3,1,1,2,4,112,Low,ImmediatelyAddress
15078,7,86,1952.3199999999993,4,4,4,12,444,Top,Whale
15079,213,11,295.40999999999997,1,3,3,7,133,Middle,Middle
15081,22,7,104.80000000000001,3,2,2,7,322,Middle,Middle
15083,257,1,14.850000000000001,1,1,1,3,111,Low,ImmediatelyAddress
15087,282,2,43.8,1,1,1,3,111,Low,ImmediatelyAddress
15088,21,15,281.52000000000004,3,3,3,9,333,Top,Safe
15089,10,29,589.4999999999999,4,4,4,12,444,Top,Whale
15090,308,3,45.4,1,1,1,3,111,Low,ImmediatelyAddress
15091,68,6,77.91000000000001,2,2,2,6,222,Middle,Concerning
15092,215,3,46.8,1,1,1,3,111,Low,ImmediatelyAddress
15093,18,19,970.7799999999999,4,3,4,11,434,Top,Whale
15095,104,7,205.5,2,2,3,7,223,Middle,Middle
15096,43,1,6.64,3,1,1,5,311,Low,Concerning
15097,4,5,56.8,4,2,1,7,421,Middle,Middle
15099,84,5,67.48,2,2,2,6,222,Middle,Concerning
15101,9,2,58.53,4,1,1,6,411,Middle,Concerning
15103,31,5,78.53999999999999,3,2,2,7,322,Middle,Middle
15104,197,14,198.92000000000002,1,3,3,7,133,Middle,Middle
15105,18,17,358.22,4,3,4,11,434,Top,Whale
15106,18,24,321.41999999999996,4,4,3,11,443,Top,Whale
15107,330,4,60.35,1,1,2,4,112,Low,ImmediatelyAddress
15109,246,6,103.35000000000001,1,2,2,5,122,Low,Concerning
15110,24,7,243.05,3,2,3,8,323,Middle,ImmediatelyAddress
15111,29,18,385.1500000000001,3,3,4,10,334,Top,Safe
15113,10,18,586.1,4,3,4,11,434,Top,Whale
15114,30,32,529.86,3,4,4,11,344,Top,Whale
15115,18,5,76.80000000000001,4,2,2,8,422,Middle,ImmediatelyAddress
15116,18,10,210.76000000000002,4,3,3,10,433,Top,Safe
15117,15,14,376.90999999999997,4,3,4,11,434,Top,Whale
15118,134,1,244.8,2,1,3,6,213,Middle,Concerning
15119,246,1,16.5,1,1,1,3,111,Low,ImmediatelyAddress
15120,134,5,77.3,2,2,2,6,222,Middle,Concerning
15121,289,4,74.55000000000001,1,1,2,4,112,Low,ImmediatelyAddress
15122,114,17,355.86000000000007,2,3,4,9,234,Top,Safe
15123,7,17,332.39000000000004,4,3,3,10,433,Top,Safe
15124,23,6,74.32000000000001,3,2,2,7,322,Middle,Middle
15125,25,24,2054.3399999999997,3,4,4,11,344,Top,Whale
15127,66,8,227.51999999999998,2,2,3,7,223,Middle,Middle
15128,60,20,290.82,2,3,3,8,233,Middle,ImmediatelyAddress
15129,50,13,615.7,3,3,4,10,334,Top,Safe
15130,170,4,73.2,1,1,2,4,112,Low,ImmediatelyAddress
15132,106,11,159.56,2,3,3,8,233,Middle,ImmediatelyAddress
15133,128,8,254.12,2,2,3,7,223,Middle,Middle
15134,15,19,410.17999999999995,4,3,4,11,434,Top,Whale
15135,239,2,30.0,1,1,1,3,111,Low,ImmediatelyAddress
15136,3,22,479.42999999999995,4,4,4,12,444,Top,Whale
15139,337,2,27.900000000000002,1,1,1,3,111,Low,ImmediatelyAddress
15140,52,17,525.24,3,3,4,10,334,Top,Safe
15142,46,6,107.5,3,2,2,7,322,Middle,Middle
15143,226,2,28.200000000000003,1,1,1,3,111,Low,ImmediatelyAddress
15144,8,41,1276.0999999999997,4,4,4,12,444,Top,Whale
15145,4,13,238.45999999999998,4,3,3,10,433,Top,Safe
15146,165,26,364.4199999999999,1,4,4,9,144,Top,Safe
15147,240,6,92.70000000000002,1,2,2,5,122,Low,Concerning
15148,11,4,54.51,4,1,1,6,411,Middle,Concerning
15149,134,6,146.55,2,2,3,7,223,Middle,Middle
15150,17,61,961.24,4,4,4,12,444,Top,Whale
15152,10,47,817.64,4,4,4,12,444,Top,Whale
15153,31,4,57.7,3,1,1,5,311,Low,Concerning
15154,75,20,46.81,2,3,1,6,231,Middle,Concerning
15156,1,11,245.25,4,3,3,10,433,Top,Safe
15157,4,33,585.84,4,4,4,12,444,Top,Whale
15158,45,3,189.6,3,1,3,7,313,Middle,Middle
15159,4,143,3771.400000000001,4,4,4,12,444,Top,Whale
15160,357,1,106.2,1,1,2,4,112,Low,ImmediatelyAddress
15163,18,6,66.22,4,2,2,8,422,Middle,ImmediatelyAddress
15164,69,21,175.29,2,3,3,8,233,Middle,ImmediatelyAddress
15165,373,7,109.70000000000002,1,2,2,5,122,Low,Concerning
15167,321,4,12.65,1,1,1,3,111,Low,ImmediatelyAddress
15168,26,2,32.4,3,1,1,5,311,Low,Concerning
15172,9,17,251.54000000000002,4,3,3,10,433,Top,Safe
15174,323,4,67.02,1,1,2,4,112,Low,ImmediatelyAddress
15175,72,3,25.16,2,1,1,4,211,Low,ImmediatelyAddress
15178,260,1,19.5,1,1,1,3,111,Low,ImmediatelyAddress
15179,18,15,468.77000000000004,4,3,4,11,434,Top,Whale
15180,367,2,25.2,1,1,1,3,111,Low,ImmediatelyAddress
15181,66,7,337.7999999999999,2,2,3,7,223,Middle,Middle
15182,154,4,100.44999999999999,1,1,2,4,112,Low,ImmediatelyAddress
15184,29,18,117.41000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
15185,70,6,56.4,2,2,1,5,221,Low,Concerning
15186,14,5,88.86,4,2,2,8,422,Middle,ImmediatelyAddress
15187,2,26,1636.38,4,4,4,12,444,Top,Whale
15189,1,41,3379.11,4,4,4,12,444,Top,Whale
15192,120,14,250.01999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
15193,61,1,19.799999999999997,2,1,1,4,211,Low,ImmediatelyAddress
15194,3,60,1732.1699999999998,4,4,4,12,444,Top,Whale
15195,3,1,3861.0,4,1,4,9,414,Top,Safe
15197,11,8,683.5500000000001,4,2,4,10,424,Top,Safe
15198,92,2,50.400000000000006,2,1,1,4,211,Low,ImmediatelyAddress
15199,95,1,49.050000000000004,2,1,1,4,211,Low,ImmediatelyAddress
15201,87,11,314.84000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
15203,26,30,429.08000000000015,3,4,4,11,344,Top,Whale
15204,357,1,59.400000000000006,1,1,1,3,111,Low,ImmediatelyAddress
15205,85,10,137.44000000000003,2,3,2,7,232,Middle,Middle
15206,100,1,61.199999999999996,2,1,2,5,212,Low,Concerning
15208,1,6,202.85,4,2,3,9,423,Top,Safe
15210,225,2,70.11,1,1,2,4,112,Low,ImmediatelyAddress
15211,60,13,204.81,2,3,3,8,233,Middle,ImmediatelyAddress
15213,330,6,81.60000000000001,1,2,2,5,122,Low,Concerning
15214,2,28,452.29000000000013,4,4,4,12,444,Top,Whale
15215,47,6,103.74999999999999,3,2,2,7,322,Middle,Middle
15218,11,32,982.8699999999999,4,4,4,12,444,Top,Whale
15219,176,2,25.5,1,1,1,3,111,Low,ImmediatelyAddress
15220,52,28,419.18,3,4,4,11,344,Top,Whale
15221,366,1,83.4,1,1,2,4,112,Low,ImmediatelyAddress
15223,226,3,189.2,1,1,3,5,113,Low,Concerning
15224,358,1,13.200000000000001,1,1,1,3,111,Low,ImmediatelyAddress
15225,234,4,65.1,1,1,2,4,112,Low,ImmediatelyAddress
15226,311,1,15.299999999999999,1,1,1,3,111,Low,ImmediatelyAddress
15227,37,9,162.77,3,2,3,8,323,Middle,ImmediatelyAddress
15228,66,20,456.42,2,3,4,9,234,Top,Safe
15230,241,6,89.4,1,2,2,5,122,Low,Concerning
15232,113,9,190.66,2,2,3,7,223,Middle,Middle
15234,277,1,1.92,1,1,1,3,111,Low,ImmediatelyAddress
15235,218,25,381.6900000000001,1,4,4,9,144,Top,Safe
15236,299,4,96.0,1,1,2,4,112,Low,ImmediatelyAddress
15237,78,17,227.53,2,3,3,8,233,Middle,ImmediatelyAddress
15238,29,10,263.41,3,3,3,9,333,Top,Safe
15239,10,4,53.0,4,1,1,6,411,Middle,Concerning
15240,45,14,229.81000000000006,3,3,3,9,333,Top,Safe
15241,67,19,317.14,2,3,3,8,233,Middle,ImmediatelyAddress
15243,74,4,49.25,2,1,1,4,211,Low,ImmediatelyAddress
15244,65,7,159.36,2,2,3,7,223,Middle,Middle
15245,134,18,701.8199999999998,2,3,4,9,234,Top,Safe
15246,238,4,52.800000000000004,1,1,1,3,111,Low,ImmediatelyAddress
15247,122,1,81.6,2,1,2,5,212,Low,Concerning
15249,32,72,1327.1599999999999,3,4,4,11,344,Top,Whale
15251,9,29,3027.21,4,4,4,12,444,Top,Whale
15252,36,10,166.49,3,3,3,9,333,Top,Safe
15253,16,15,248.24999999999994,4,3,3,10,433,Top,Safe
15254,127,6,116.03,2,2,2,6,222,Middle,Concerning
15255,67,13,242.06000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
15257,283,3,92.05,1,1,2,4,112,Low,ImmediatelyAddress
15258,169,8,127.45,1,2,2,5,122,Low,Concerning
15260,142,9,187.0,2,2,3,7,223,Middle,Middle
15261,135,1,17.4,2,1,1,4,211,Low,ImmediatelyAddress
15263,107,4,44.82000000000001,2,1,1,4,211,Low,ImmediatelyAddress
15264,64,3,50.550000000000004,2,1,1,4,211,Low,ImmediatelyAddress
15265,151,17,313.74,2,3,3,8,233,Middle,ImmediatelyAddress
15266,338,1,17.85,1,1,1,3,111,Low,ImmediatelyAddress
15267,183,2,550.8,1,1,4,6,114,Middle,Concerning
15269,24,1,118.80000000000001,3,1,2,6,312,Middle,Concerning
15270,16,9,263.75,4,2,3,9,423,Top,Safe
15271,7,62,535.6899999999998,4,4,4,12,444,Top,Whale
15272,57,13,132.54,2,3,2,7,232,Middle,Middle
15274,4,8,108.25999999999999,4,2,2,8,422,Middle,ImmediatelyAddress
15275,38,9,146.73000000000002,3,2,3,8,323,Middle,ImmediatelyAddress
15276,66,12,22.17,2,3,1,6,231,Middle,Concerning
15277,47,3,35.34,3,1,1,5,311,Low,Concerning
15279,355,2,35.2,1,1,1,3,111,Low,ImmediatelyAddress
15280,172,4,23.32,1,1,1,3,111,Low,ImmediatelyAddress
15281,59,39,674.54,2,4,4,10,244,Top,Safe
15286,50,1,66.4,3,1,2,6,312,Middle,Concerning
15287,22,6,111.15,3,2,2,7,322,Middle,Middle
15288,43,18,480.68000000000006,3,3,4,10,334,Top,Safe
15289,29,12,188.07,3,3,3,9,333,Top,Safe
15290,5,44,1701.8000000000002,4,4,4,12,444,Top,Whale
15291,26,18,571.7799999999999,3,3,4,10,334,Top,Safe
15292,201,5,40.75,1,2,1,4,121,Low,ImmediatelyAddress
15296,51,45,768.3299999999999,3,4,4,11,344,Top,Whale
15297,10,8,141.42000000000002,4,2,3,9,423,Top,Safe
15298,2,37,1629.58,4,4,4,12,444,Top,Whale
15299,372,1,527.85,1,1,4,6,114,Middle,Concerning
15300,64,3,48.5,2,1,1,4,211,Low,ImmediatelyAddress
15301,51,50,865.8799999999997,3,4,4,11,344,Top,Whale
15303,290,4,65.8,1,1,2,4,112,Low,ImmediatelyAddress
15304,61,6,198.4,2,2,3,7,223,Middle,Middle
15306,64,13,243.0,2,3,3,8,233,Middle,ImmediatelyAddress
15307,96,1,14.850000000000001,2,1,1,4,211,Low,ImmediatelyAddress
15308,274,3,60.6,1,1,2,4,112,Low,ImmediatelyAddress
15311,1,469,12223.749999999984,4,4,4,12,444,Top,Whale
15312,75,6,128.24,2,2,2,6,222,Middle,Concerning
15314,199,5,70.08,1,2,2,5,122,Low,Concerning
15315,64,6,91.38,2,2,2,6,222,Middle,Concerning
15316,327,1,165.0,1,1,3,5,113,Low,Concerning
15318,4,5,36.96,4,2,1,7,421,Middle,Middle
15319,284,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
15320,44,7,55.55,3,2,1,6,321,Middle,Concerning
15321,71,20,611.7000000000002,2,3,4,9,234,Top,Safe
15322,86,9,160.83999999999997,2,2,3,7,223,Middle,Middle
15325,104,15,61.25999999999999,2,3,2,7,232,Middle,Middle
15326,334,6,60.779999999999994,1,2,2,5,122,Low,Concerning
15327,53,1,10.2,2,1,1,4,211,Low,ImmediatelyAddress
15329,39,15,213.68,3,3,3,9,333,Top,Safe
15330,61,1,69.6,2,1,2,5,212,Low,Concerning
15333,208,3,378.53999999999996,1,1,4,6,114,Middle,Concerning
15334,157,22,63.34999999999999,1,4,2,7,142,Middle,Middle
15335,53,6,17.9,2,2,1,5,221,Low,Concerning
15339,66,15,103.57,2,3,2,7,232,Middle,Middle
15341,81,4,517.36,2,1,4,7,214,Middle,Middle
15342,130,7,103.19999999999999,2,2,2,6,222,Middle,Concerning
15343,87,6,109.2,2,2,2,6,222,Middle,Concerning
15344,32,5,107.56,3,2,2,7,322,Middle,Middle
15345,46,1,29.9,3,1,1,5,311,Low,Concerning
15346,333,3,47.10000000000001,1,1,1,3,111,Low,ImmediatelyAddress
15347,366,1,21.0,1,1,1,3,111,Low,ImmediatelyAddress
15348,72,1,15.0,2,1,1,4,211,Low,ImmediatelyAddress
15349,158,12,67.76,1,3,2,6,132,Middle,Concerning
15351,12,50,398.47999999999996,4,4,4,12,444,Top,Whale
15353,255,11,114.6,1,3,2,6,132,Middle,Concerning
15355,29,2,55.6,3,1,1,5,311,Low,Concerning
15356,31,112,553.79,3,4,4,11,344,Top,Whale
15358,5,110,1810.18,4,4,4,12,444,Top,Whale
15360,40,2,49.6,3,1,1,5,311,Low,Concerning
15361,362,3,253.32,1,1,3,5,113,Low,Concerning
15363,373,7,149.15,1,2,3,6,123,Middle,Concerning
15364,96,5,89.56000000000002,2,2,2,6,222,Middle,Concerning
15365,26,19,430.5800000000001,3,3,4,10,334,Top,Safe
15366,75,12,166.44,2,3,3,8,233,Middle,ImmediatelyAddress
15367,57,14,369.12,2,3,4,9,234,Top,Safe
15368,21,1,279.24,3,1,3,7,313,Middle,Middle
15370,71,19,463.45,2,3,4,9,234,Top,Safe
15372,137,6,449.55999999999995,2,2,4,8,224,Middle,ImmediatelyAddress
15373,8,26,489.7199999999999,4,4,4,12,444,Top,Whale
15376,40,24,314.19,3,4,3,10,343,Top,Safe
15379,169,45,867.5199999999996,1,4,4,9,144,Top,Safe
15380,9,7,198.20000000000002,4,2,3,9,423,Top,Safe
15382,15,62,1337.9600000000005,4,4,4,12,444,Top,Whale
15384,170,7,103.99000000000001,1,2,2,5,122,Low,Concerning
15385,40,1,10.2,3,1,1,5,311,Low,Concerning
15386,186,3,35.28,1,1,1,3,111,Low,ImmediatelyAddress
15392,5,19,393.58,4,3,4,11,434,Top,Whale
15393,281,3,43.2,1,1,1,3,111,Low,ImmediatelyAddress
15394,10,12,354.71999999999997,4,3,4,11,434,Top,Whale
15395,326,2,31.85,1,1,1,3,111,Low,ImmediatelyAddress
15396,113,6,101.28,2,2,2,6,222,Middle,Concerning
15397,290,1,14.850000000000001,1,1,1,3,111,Low,ImmediatelyAddress
15398,16,12,239.34000000000003,4,3,3,10,433,Top,Safe
15399,1,12,186.22,4,3,3,10,433,Top,Safe
15400,128,2,105.4,2,1,2,5,212,Low,Concerning
15402,149,6,68.5,2,2,2,6,222,Middle,Concerning
15405,189,2,15.440000000000001,1,1,1,3,111,Low,ImmediatelyAddress
15406,31,13,91.3,3,3,2,8,332,Middle,ImmediatelyAddress
15407,34,28,329.27,3,4,3,10,343,Top,Safe
15408,264,10,110.75,1,3,2,6,132,Middle,Concerning
15410,84,25,633.1500000000002,2,4,4,10,244,Top,Safe
15411,26,23,321.45000000000005,3,4,3,10,343,Top,Safe
15412,171,1,11.8,1,1,1,3,111,Low,ImmediatelyAddress
15414,10,5,96.58,4,2,2,8,422,Middle,ImmediatelyAddress
15415,313,12,158.35000000000002,1,3,3,7,133,Middle,Middle
15416,65,28,552.7900000000001,2,4,4,10,244,Top,Safe
15417,85,6,111.0,2,2,2,6,222,Middle,Concerning
15419,25,2,34.4,3,1,1,5,311,Low,Concerning
15421,59,6,112.1,2,2,2,6,222,Middle,Concerning
15422,323,1,15.299999999999999,1,1,1,3,111,Low,ImmediatelyAddress
15424,254,3,49.56,1,1,1,3,111,Low,ImmediatelyAddress
15426,19,64,285.6299999999998,4,4,3,11,443,Top,Whale
15427,33,49,213.14999999999995,3,4,3,10,343,Top,Safe
15428,15,3,46.620000000000005,4,1,1,6,411,Middle,Concerning
15429,27,14,104.09000000000002,3,3,2,8,332,Middle,ImmediatelyAddress
15432,23,2,40.2,3,1,1,5,311,Low,Concerning
